i,carId,T0,Tf,Direction,Start_headX,Start_headY,End_headX,End_headY,,,
9,10072,2639.3,2647.4,EB_RT,1517,944,21,1002,,,
9,10088,2645.5,2741.1,NB_LT,144,763,23,817,,,
9,10101,2649.4,2661.1,EB_LT,1822,839,33,900,,,
9,10113,2653.8,2664.8333333333335,EB_LT,1830,181,1884,2124,,,
9,10117,2654.3,2662.6666666666665,EB_RT,1510,654,2145,29,,,
9,10136,2657.8,2669.0666666666666,EB_LT,1842,767,27,828,,,
9,10142,2659.3,2664.5,EB_THR,1670,937,21,987,,,
9,10145,2659.8,2670.266666666667,EB_LT,1836,143,1775,2129,,,
9,10151,2661.5,2671.7333333333336,EB_LT,1919,159,3810,1342,,,
9,10210,2665.5,2670.3333333333335,EB_THR,1677,855,26,911,,,
9,10255,2669.0,2677.4666666666667,EB_RT,1510,654,2108,30,,,
9,10295,2673.1,2691.5,SB_RT,3557,762,25,829,,,
9,10319,2675.4,2780.0666666666666,WB_THR,2212,933,25,995,,,
9,10339,2679.1,2835.866666666667,EB_LT,1839,846,26,907,,,
9,10362,2684.5,2696.5666666666666,SB_RT,3568,638,2213,27,,,
9,10420,2687.5,2698.9666666666667,SB_THR,3560,927,28,992,,,
9,10433,2687.9,2697.9666666666667,SB_RT,3565,642,2135,23,,,
9,10508,2690.5,2700.766666666667,SB_THR,3552,845,21,910,,,
9,10509,2690.5,2700.4,SB_RT,3553,939,26,990,,,
9,10609,2694.3,2706.366666666667,SB_THR,3535,761,28,829,,,
9,10625,2694.9,2704.4333333333334,SB_THR,3536,643,2198,26,,,
9,10654,2696.3,2706.5333333333333,SB_THR,3557,937,22,994,,,
9,10656,2696.4,2707.266666666667,SB_THR,3564,848,25,915,,,
9,10692,2701.9,2712.266666666667,SB_THR,3544,636,2069,29,,,
9,10697,2703.0,2801.0333333333333,EB_THR,1588,1111,2629,1129,,,
9,10704,2704.8,2714.5666666666666,SB_THR,3552,846,30,914,,,
9,10720,2706.4,2716.133333333333,SB_THR,3536,1242,2219,22,,,
9,10742,2707.9,2717.2000000000003,SB_THR,3538,1495,3813,1419,,,
9,10760,2709.3,2719.266666666667,SB_THR,3553,1334,3814,1253,,,
9,10768,2710.6,2720.6,SB_THR,3575,1419,3815,1340,,,
9,10771,2711.0,2721.0666666666666,SB_THR,3559,1321,3806,1254,,,
9,10773,2711.1,2735.5,EB_RT,1500,1410,3807,1337,,,
9,10779,2711.5,2725.133333333333,SB_THR,3558,1408,3815,1334,,,
9,10801,2712.8,2726.3,SB_THR,3544,1507,3808,1428,,,
9,10841,2714.4,2728.0,SB_THR,3538,1136,2059,32,,,
9,10865,2719.3,2726.366666666667,NB_THR,167,1500,3818,1430,,,
9,11513,2738.5,2746.8,NB_THR,159,1496,3821,1417,,,
9,11549,2739.0,2746.7000000000003,NB_THR,148,34,3811,1411,,,
9,11839,2743.5,2755.366666666667,NB_LT,143,158,26,833,,,
9,12327,2750.3,2761.4666666666667,NB_LT,128,1136,2057,25,,,
9,12836,2759.8,2799.0333333333333,EB_THR,1754,1411,3815,1335,,,
9,12932,2760.8,2767.2333333333336,NB_THR,147,1242,2149,31,,,
9,13158,2764.0,2877.7000000000003,SB_THR,3552,1402,3815,1334,,,
9,13294,2766.3,2874.7000000000003,SB_LT,3554,1142,2049,25,,,
9,13447,2768.6,2827.133333333333,SB_RT,3565,174,25,822,,,
9,13804,2775.6,2795.7333333333336,EB_RT,1508,1146,2069,29,,,
9,13872,2777.4,2788.633333333333,WB_LT,2116,148,28,826,,,
9,14114,2781.9,2882.366666666667,SB_THR,3555,1333,3815,1257,,,
9,14201,2783.3,2928.8333333333335,NB_LT,127,1500,3808,1429,,,
9,14260,2784.7,2926.266666666667,NB_LT,139,931,21,998,,,
9,14357,2787.7,2793.0333333333333,WB_THR,2285,1240,2141,25,,,
9,14748,2795.2,2800.9,WB_THR,2304,1500,3818,1426,,,
9,14785,2796.4,2802.633333333333,EB_THR,1760,1335,3814,1261,,,
9,14836,2798.1,2803.1,WB_THR,2210,174,27,919,,,
9,14879,2799.7,2810.4333333333334,EB_RT,1509,146,1949,2136,,,
9,14915,2801.2,2808.9666666666667,EB_THR,1584,1603,1847,2128,,,
9,15058,2806.8,2812.9333333333334,EB_THR,1599,1145,2061,20,,,
9,15070,2807.3,2816.8333333333335,EB_RT,1509,2006,2225,32,,,
9,15197,2813.1,2823.2,EB_RT,1512,1414,3814,1325,,,
9,15266,2815.7,2825.166666666667,EB_RT,1503,1327,3814,1257,,,
9,15522,2822.7,2840.0666666666666,SB_RT,3555,1990,2053,19,,,
10,10570,2824.4,2873.166666666667,SB_LT,2615,146,27,910,,,
10,15609,2824.4,2829.2000000000003,EB_THR,1744,1408,3817,1337,,,
10,16135,2835.0,2845.5666666666666,EB_LT,1915,1132,2062,23,,,
10,16233,2837.8,2847.866666666667,EB_LT,1826,157,1959,2125,,,
10,16304,2840.0,2848.5333333333333,EB_RT,1522,1498,3821,1425,,,
10,16305,2840.0,2849.5666666666666,EB_LT,1927,1408,3815,1332,,,
10,17155,2854.3,2875.633333333333,SB_RT,3539,1236,2147,21,,,
10,17322,2857.3,2866.9,EB_RT,1517,1487,3811,1415,,,
10,17396,2858.9,2869.633333333333,EB_RT,1504,1140,2065,21,,,
10,17677,2864.6,2881.266666666667,SB_RT,3553,2010,2142,31,,,
10,17891,2871.1,2884.6,SB_THR,3542,1494,3821,1420,,,
10,18087,2873.8,3025.6,EB_LT,1838,767,30,819,,,
10,18096,2873.9,2887.633333333333,SB_THR,3563,1235,2136,31,,,
10,18158,2874.9,2915.366666666667,EB_RT,1538,1138,2061,32,,,
10,18383,2878.1,2988.5666666666666,EB_THR,1670,168,31,918,,,
10,18426,2878.6,2891.4333333333334,SB_THR,3554,1247,2208,27,,,
10,18460,2878.9,3022.9,EB_LT,1923,1403,3816,1331,,,
10,18662,2882.0,2928.166666666667,NB_LT,121,170,21,871,,,
10,18671,2882.3,2893.4333333333334,SB_THR,3543,1245,2227,31,,,
10,18696,2882.9,2892.166666666667,NB_THR,189,1498,3813,1413,,,
10,18731,2883.5,3063.7000000000003,SB_LT,3545,2016,2161,29,,,
10,18751,2884.0,2988.9,EB_THR,1755,1413,3809,1332,,,
10,18758,2884.1,2893.5333333333333,NB_THR,149,144,1887,2128,,,
10,18759,2884.1,2892.5333333333333,NB_THR,125,1247,2148,29,,,
10,18836,2885.1,2895.8333333333335,SB_THR,3576,1492,3821,1423,,,
10,18891,2886.0,2895.633333333333,NB_THR,137,165,25,920,,,
10,18940,2886.8,2896.9,SB_THR,3556,1408,3816,1321,,,
10,19024,2888.3,2932.9333333333334,NB_LT,128,765,42,703,,,
10,19072,2888.9,2898.9,SB_THR,3549,1500,3808,1412,,,
10,19142,2890.4,2901.866666666667,SB_THR,3539,847,26,911,,,
10,19231,2892.1,2901.8333333333335,NB_THR,150,171,25,828,,,
10,19473,2895.9,2905.633333333333,SB_THR,3556,1025,1786,2128,,,
10,19674,2901.6,2909.6,SB_THR,3528,1485,3818,1412,,,
10,19714,2904.0,2991.266666666667,EB_THR,1756,1243,2188,22,,,
10,19959,2912.6,2920.366666666667,NB_THR,165,857,23,912,,,
10,20391,2922.9,2928.7000000000003,NB_THR,162,1155,30,700,,,
10,20397,2923.1,2930.4333333333334,NB_THR,170,938,27,998,,,
10,20409,2923.4,2935.666666666667,NB_LT,134,646,2206,26,,,
10,20500,2925.1,2932.366666666667,NB_THR,160,846,21,909,,,
10,20576,2926.9,2933.6,NB_THR,169,936,34,998,,,
10,20660,2929.3,2951.5,SB_RT,3564,849,27,914,,,
10,20896,2932.3,3061.7333333333336,SB_THR,3558,938,29,996,,,
10,20931,2932.9,3061.0666666666666,SB_THR,3537,155,25,830,,,
10,21395,2939.8,2948.7333333333336,NB_LT,153,755,18,814,,,
10,21415,2940.0,2947.4333333333334,NB_RT,145,639,2214,26,,,
10,22307,2952.1,2989.5666666666666,EB_THR,1663,1027,1806,2131,,,
10,22747,2961.1,2974.5666666666666,WB_LT,2109,154,27,917,,,
10,22760,2961.8,3065.4333333333334,SB_THR,3552,2004,27,904,,,
10,22837,2964.6,2972.0333333333333,WB_THR,2302,934,31,998,,,
10,22860,2965.3,2972.2000000000003,WB_THR,2206,2001,2060,28,,,
10,22947,2967.3,2988.166666666667,SB_RT,3530,2002,24,903,,,
10,22986,2967.9,2975.766666666667,WB_THR,2376,1224,2198,31,,,
10,22987,2967.9,2975.3333333333335,WB_THR,2299,1959,2224,30,,,
10,23090,2971.6,3066.4,SB_THR,3556,763,44,698,,,
10,23108,2972.4,2978.9,WB_THR,2291,1995,2131,18,,,
10,23152,2974.0,2989.5666666666666,EB_THR,1593,2008,28,918,,,
10,23207,2978.6,2984.5,WB_THR,2296,2011,2229,26,,,
10,23238,2980.3,3072.1,SB_THR,3558,1153,2057,25,,,
10,23248,2981.1,3001.4333333333334,SB_RT,3545,648,2090,26,,,
10,23268,2984.1,2993.366666666667,EB_THR,1763,2000,2144,25,,,
10,23301,2984.6,3006.7333333333336,SB_RT,3550,2000,2041,26,,,
10,23290,2986.3,2993.166666666667,EB_THR,1591,1412,3816,1329,,,
10,23294,2986.8,2994.766666666667,EB_THR,1751,943,32,996,,,
10,23319,2989.6,2998.2333333333336,EB_RT,1493,848,28,915,,,
10,23662,2998.5,3006.6,EB_RT,1503,2017,2236,35,,,
10,23733,2999.8,3017.9666666666667,SB_RT,3556,647,2158,26,,,
10,23998,3007.0,3065.4333333333334,WB_RT,2381,1990,2143,27,,,
10,24187,3011.8,3019.866666666667,EB_RT,1508,1997,2046,30,,,
10,24186,3011.8,3151.166666666667,WB_THR,2296,2004,2240,29,,,
10,24352,3015.1,3027.8,EB_LT,1922,1981,2052,17,,,
10,24366,3015.3,3027.0333333333333,EB_LT,1842,2002,2221,30,,,
10,24451,3017.8,3027.9666666666667,EB_RT,1510,1109,1959,2128,,,
10,24465,3018.1,3030.9333333333334,EB_LT,1918,1993,2139,21,,,
10,24561,3021.1,3029.4666666666667,EB_RT,1520,1992,2051,20,,,
10,24625,3022.9,3033.5333333333333,EB_LT,1926,1326,3807,1253,,,
10,24658,3023.8,3041.7333333333336,SB_RT,3551,167,29,993,,,
10,24739,3026.0,3036.266666666667,EB_LT,1833,2016,2219,25,,,
10,24990,3035.3,3045.166666666667,EB_LT,1830,1982,2130,29,,,
10,25091,3037.3,3047.1,EB_LT,1925,1152,2059,23,,,
10,25161,3038.9,3048.9,EB_LT,1922,1991,2053,32,,,
10,25219,3042.6,3088.266666666667,NB_THR,144,2005,32,907,,,
10,25220,3042.6,3052.3,EB_LT,1833,1984,2138,19,,,
10,25320,3046.8,3060.3333333333335,SB_LT,3546,2002,2048,31,,,
10,25715,3054.8,3063.5,SB_RT,3540,153,28,991,,,
10,25738,3055.1,3073.1,SB_THR,3342,2001,2046,23,,,
10,25763,3055.6,3095.8333333333335,EB_RT,1498,1987,2227,26,,,
10,26013,3060.6,3074.3,SB_LT,3562,648,2164,20,,,
10,26148,3063.4,3078.7000000000003,SB_THR,3557,1993,2054,31,,,
10,26173,3064.1,3078.4333333333334,SB_THR,3548,148,1780,2136,,,
10,26642,3072.1,3119.4,NB_LT,130,161,1970,2142,,,
10,26842,3075.6,3086.5,SB_THR,3555,150,26,986,,,
10,26861,3075.9,3086.266666666667,SB_THR,3543,1983,2047,31,,,
10,26940,3077.1,3087.166666666667,SB_THR,3555,155,1779,2135,,,
10,27161,3080.9,3089.766666666667,SB_THR,3537,170,24,901,,,
10,27201,3081.4,3093.6,NB_THR,130,158,1978,2135,,,
10,27210,3081.5,3247.4666666666667,SB_LT,3518,163,1874,2131,,,
10,27248,3082.1,3094.8333333333335,NB_THR,130,167,26,918,,,
10,27331,3083.6,3094.8333333333335,NB_THR,163,171,1775,2130,,,
10,28153,3105.3,3117.0333333333333,EB_RT,1510,1983,2142,20,,,
10,28172,3105.6,3115.133333333333,NB_RT,345,163,1881,2132,,,
10,28209,3106.3,3112.2000000000003,NB_THR,157,164,29,987,,,
10,28686,3119.9,3131.166666666667,NB_LT,144,642,2148,28,,,
10,28691,3120.0,3130.6333333333337,NB_LT,148,168,25,843,,,
11,28817,3124.9,3131.5333333333333,NB_THR,25,162,1817,2130,,,
11,28953,3130.0,3245.866666666667,SB_THR,3589,169,1967,2128,,,
11,28965,3130.6,3248.0666666666666,SB_THR,3568,172,1866,2133,,,
11,29282,3140.5,3252.3333333333335,SB_THR,3575,164,1783,2131,,,
11,29299,3141.8,3152.3,NB_RT,90,170,1985,2135,,,
11,29318,3145.4,3159.3333333333335,EB_RT,1500,1981,25,991,,,
11,29334,3150.0,3156.9,WB_THR,2300,174,1784,2135,,,
11,29340,3152.8,3162.9333333333334,EB_RT,1506,133,1872,2132,,,
11,29388,3156.0,3303.2000000000003,NB_LT,93,170,31,979,,,
11,29426,3158.3,3303.766666666667,WB_LT,2037,175,1860,2134,,,
11,29592,3167.8,3176.266666666667,EB_RT,1516,1240,2230,32,,,
11,29642,3169.3,3176.5,EB_RT,1514,166,27,913,,,
11,29631,3169.5,3174.2333333333336,EB_THR,1667,646,2209,27,,,
11,29730,3171.0,3176.0666666666666,EB_THR,1600,171,21,891,,,
11,30022,3178.0,3182.0333333333333,EB_THR,1756,168,24,907,,,
11,30055,3178.5,3184.0333333333333,EB_THR,1587,165,1886,2126,,,
11,30207,3183.5,3303.766666666667,WB_LT,2137,176,29,827,,,
11,30213,3183.9,3191.3333333333335,EB_RT,1514,195,1889,2141,,,
11,30220,3184.8,3249.7333333333336,SB_THR,3558,181,1789,2130,,,
11,30254,3191.4,3196.866666666667,EB_THR,1751,169,24,917,,,
11,30356,3194.5,3202.3333333333335,EB_RT,1512,1985,29,1000,,,
11,30523,3199.6,3215.166666666667,SB_RT,3535,158,3815,1256,,,
11,30633,3203.3,3215.2000000000003,EB_LT,1828,167,27,823,,,
11,30670,3204.4,3217.9,SB_RT,3521,174,3812,1335,,,
11,30780,3208.5,3218.3,EB_LT,1923,172,25,925,,,
11,30824,3209.8,3220.0,EB_LT,1931,158,3806,1256,,,
11,30844,3211.9,3221.0,EB_LT,1921,173,1799,2137,,,
11,30858,3212.4,3222.6,EB_LT,1835,630,2200,15,,,
11,30872,3213.4,3223.5666666666666,EB_LT,1920,179,3819,1418,,,
11,31148,3226.4,3235.3,EB_LT,1910,176,26,922,,,
11,31210,3228.6,3303.766666666667,EB_THR,1599,1246,2165,23,,,
11,31510,3239.4,3261.0666666666666,NB_THR,156,158,3817,1257,,,
11,31611,3243.4,3257.6333333333337,SB_THR,3559,178,1780,2135,,,
11,31625,3244.0,3254.1333333333337,SB_RT,3561,182,31,902,,,
11,31626,3244.1,3256.8333333333335,SB_THR,3560,168,3813,1422,,,
11,31719,3249.4,3260.666666666667,SB_THR,3560,2003,22,900,,,
11,31743,3250.4,3260.7000000000003,SB_THR,3477,1141,2059,23,,,
11,31766,3251.4,3263.8,SB_THR,3594,172,3814,1252,,,
11,31809,3253.8,3262.166666666667,SB_RT,3535,166,3808,1384,,,
11,31819,3254.4,3265.9,SB_THR,3558,1028,1782,2126,,,
11,31914,3259.3,3272.5,SB_THR,3540,190,3816,1256,,,
11,31934,3260.5,3269.1333333333337,SB_RT,3540,639,2222,30,,,
11,32083,3268.9,3279.2333333333336,NB_THR,163,155,1869,2130,,,
11,32163,3271.3,3280.9,NB_THR,175,170,23,830,,,
11,32431,3285.4,3290.866666666667,NB_LT,154,170,3808,1308,,,
11,32544,3298.9,3303.766666666667,NB_LT,128,1140,2060,29,,,
11,32554,3302.5,3303.766666666667,NB_LT,138,169,18,970,,,
0,102,0.7333333333333333,23.966666666666665,SB_RT,3716,162,3810,1256,,,
0,455,10.933333333333334,24.466666666666665,SB_THR,3705,160,3812,1261,,,
0,2083,100.06666666666666,116.16666666666667,WB_RT,2429,255,3818,1406,,,
3,6254,1003.4666666666665,1026.7333333333331,WB_THR,2240,1502,3810,1419,,,
3,6257,1003.7999999999998,1011.1666666666665,NB_THR,176,1417,3808,1341,,,
3,6259,1004.1666666666665,1016.5333333333332,EB_RT,1509,170,3813,1422,,,
3,6262,1004.8666666666666,1122.1666666666665,SB_THR,3668,173,1856,2130,,,
3,6265,1004.9999999999999,1010.5666666666665,NB_THR,208,1492,3815,1427,,,
3,6264,1004.9999999999999,1011.0333333333332,NB_THR,201,198,2226,28,,,
3,6279,1008.8666666666666,1124.6666666666665,SB_LT,3678,160,3811,1418,,,
0,2120,101.76666666666667,257.2,NB_LT,164,1237,2146,24,,,
3,6287,1010.5333333333332,1032.4666666666665,WB_LT,2053,1329,3816,1249,,,
3,6379,1019.7333333333332,1027.7333333333331,WB_THR,2334,200,3815,1339,,,
0,2136,102.26666666666667,199.16666666666666,SB_THR,3680,161,3811,1253,,,
0,2139,102.36666666666666,109.86666666666666,WB_THR,2326,191,1861,2129,,,
3,6391,1020.6333333333332,1030.0666666666666,WB_THR,2422,172,3818,1416,,,
3,6394,1020.7999999999998,1032.2333333333331,WB_LT,2136,655,2090,27,,,
3,6397,1020.8666666666666,1028.6999999999998,WB_THR,2236,185,3809,1248,,,
3,6416,1022.8999999999999,1030.2666666666664,WB_THR,2302,172,3810,1427,,,
3,6417,1022.9666666666665,1031.0666666666666,WB_RT,2418,160,3808,1328,,,
3,6424,1023.1999999999998,1030.3333333333333,WB_THR,2225,163,3818,1254,,,
3,6428,1023.5666666666665,1035.5333333333333,WB_LT,2053,1141,2057,23,,,
3,6454,1024.8333333333333,1034.3,WB_RT,2423,170,3810,1336,,,
3,6462,1025.1333333333332,1032.0333333333333,WB_THR,2234,1323,3815,1257,,,
3,6465,1025.5666666666666,1034.7333333333331,WB_THR,2329,180,3808,1254,,,
3,6483,1026.8999999999999,1033.6666666666665,WB_THR,2230,173,3814,1411,,,
3,6500,1027.8999999999999,1035.7666666666664,WB_THR,2331,1407,3814,1337,,,
3,6507,1029.1666666666665,1167.2666666666664,NB_LT,165,183,3816,1338,,,
3,6510,1029.2666666666664,1120.6999999999998,SB_THR,3653,166,3812,1255,,,
3,6511,1029.2666666666664,1037.6,WB_THR,2235,171,27,838,,,
3,6513,1029.3666666666666,1037.1333333333332,WB_THR,2331,643,2216,30,,,
3,6518,1029.9333333333332,1043.0333333333333,EB_RT,1506,1505,3817,1429,,,
0,2157,103.43333333333334,111.63333333333334,WB_THR,2239,177,29,839,,,
3,6521,1030.4999999999998,1040.2666666666664,WB_RT,2404,164,3811,1411,,,
3,6530,1031.2666666666664,1039.0666666666666,WB_THR,2229,1995,2140,20,,,
3,6533,1031.4666666666665,1122.6,SB_THR,3674,1497,3807,1425,,,
3,6538,1031.6333333333332,1056.4333333333332,SB_RT,3661,164,27,868,,,
3,6550,1032.5666666666666,1040.1666666666665,WB_THR,2333,1244,2146,27,,,
3,6554,1032.9999999999998,1040.3666666666666,WB_THR,2231,651,2093,27,,,
3,6555,1033.0333333333333,1048.4333333333332,NB_RT,164,1609,1903,2130,,,
3,6557,1033.5666666666666,1039.5666666666666,WB_THR,2409,1495,3808,1421,,,
3,6568,1034.6999999999998,1168.5666666666664,NB_LT,176,1411,3811,1338,,,
3,6570,1034.9666666666665,1061.3999999999999,SB_RT,3676,642,2216,32,,,
3,6579,1035.4333333333332,1042.1333333333332,WB_THR,2236,850,24,917,,,
3,6580,1035.4666666666665,1044.3666666666666,EB_RT,1513,1328,3818,1250,,,
3,6587,1035.7666666666664,1124.5333333333333,SB_THR,3677,764,29,829,,,
3,6607,1037.1999999999998,1044.0666666666666,WB_THR,2234,159,1782,2129,,,
3,6614,1037.6333333333332,1065.1666666666665,SB_RT,3668,653,2140,27,,,
3,6615,1037.6666666666665,1045.0333333333333,WB_THR,2323,1414,3813,1331,,,
3,6625,1038.1666666666665,1169.6333333333332,NB_LT,168,843,27,914,,,
3,6629,1038.3666666666666,1048.6999999999998,EB_RT,1515,651,2059,24,,,
3,6644,1038.9999999999998,1126.0666666666666,SB_THR,3684,1500,3807,1426,,,
3,6651,1039.3999999999999,1046.3666666666666,WB_THR,2324,763,23,829,,,
3,6655,1039.6333333333332,1127.1999999999998,SB_LT,3685,1323,3806,1252,,,
0,2187,104.23333333333333,117.93333333333334,WB_THR,2416,939,29,999,,,
0,2185,104.23333333333333,111.4,WB_THR,2334,1415,3812,1338,,,
3,6707,1042.9333333333332,1211.7666666666664,WB_LT,2095,149,3818,1272,,,
3,6713,1043.5333333333333,1116.5666666666666,SB_LT,3655,840,31,902,,,
3,6725,1044.0666666666666,1127.9666666666665,SB_THR,3686,850,22,918,,,
3,6727,1044.1666666666665,1125.7333333333331,SB_THR,3665,936,25,998,,,
3,6729,1044.2666666666664,1049.9333333333332,WB_THR,2412,755,23,828,,,
3,6732,1044.3333333333333,1123.3666666666666,SB_THR,3666,940,22,992,,,
3,6754,1046.7333333333331,1070.5333333333333,SB_RT,3683,844,23,915,,,
3,6761,1047.0666666666666,1055.6333333333332,EB_THR,1589,943,28,1001,,,
3,6766,1047.3333333333333,1126.6333333333332,SB_THR,3671,1992,2049,25,,,
3,6768,1047.4666666666665,1053.9666666666665,WB_THR,2339,165,29,829,,,
3,6787,1048.7333333333331,1059.7666666666664,EB_THR,1755,840,28,908,,,
3,6790,1049.1999999999998,1125.4333333333332,SB_THR,3680,2014,2139,29,,,
0,2220,105.33333333333333,113.4,WB_THR,2237,939,26,993,,,
0,2235,105.76666666666667,202.9,SB_THR,3684,941,21,1001,,,
0,2241,105.86666666666666,112.86666666666666,WB_THR,2336,848,20,911,,,
3,6793,1050.3999999999999,1072.9333333333332,SB_RT,3676,934,33,990,,,
3,6796,1050.8333333333333,1059.1333333333332,EB_THR,1680,1493,3808,1418,,,
3,6799,1051.7333333333331,1128.6666666666665,SB_THR,3672,842,18,904,,,
3,6801,1052.4999999999998,1067.6333333333332,EB_RT,1509,1407,3810,1309,,,
3,6803,1054.1333333333332,1060.4333333333332,EB_THR,1680,938,25,1001,,,
3,6805,1055.5333333333333,1061.1999999999998,EB_THR,1589,171,20,822,,,
3,6811,1058.3666666666666,1065.3666666666666,EB_THR,1693,844,22,914,,,
3,6810,1059.1666666666665,1078.6999999999998,SB_RT,3662,938,32,997,,,
3,6812,1059.7333333333331,1069.9999999999998,EB_RT,1511,851,21,910,,,
0,2248,106.16666666666667,202.53333333333333,SB_THR,3669,1511,3810,1435,,,
3,6814,1060.0666666666666,1129.7333333333331,SB_THR,3670,855,24,905,,,
3,6818,1062.3999999999999,1067.8999999999999,EB_THR,1752,2000,2220,21,,,
3,6822,1063.2666666666664,1084.1,SB_RT,3669,854,32,887,,,
3,6826,1064.1666666666665,1131.6999999999998,SB_THR,3675,843,25,907,,,
3,6828,1064.1999999999998,1208.8666666666666,WB_THR,2317,1508,3811,1437,,,
3,6829,1064.3666666666666,1069.0666666666666,EB_THR,1677,1027,1796,2135,,,
3,6830,1064.9999999999998,1073.9666666666665,EB_RT,1513,859,22,913,,,
3,6833,1065.6333333333332,1131.6999999999998,SB_THR,3664,1505,3809,1426,,,
3,6836,1065.8333333333333,1075.8333333333333,EB_LT,1929,857,25,910,,,
3,6842,1068.1999999999998,1078.8333333333333,EB_LT,1934,1615,1789,2132,,,
3,6844,1068.3333333333333,1086.1333333333332,SB_RT,3686,1420,3812,1337,,,
3,6846,1068.9666666666665,1077.1999999999998,EB_RT,1514,1407,3812,1334,,,
3,6847,1069.3999999999999,1080.4666666666665,EB_LT,1839,1507,3813,1427,,,
0,2303,107.96666666666667,115.63333333333334,WB_THR,2327,1024,1781,2132,,,
3,6848,1070.4666666666665,1081.1666666666665,EB_LT,1921,196,23,827,,,
3,6850,1071.5333333333333,1082.3333333333333,EB_LT,1838,645,2137,27,,,
3,6857,1073.3999999999999,1083.7666666666664,EB_LT,1928,1144,2053,23,,,
3,6859,1074.2333333333331,1084.9333333333332,EB_LT,1841,1023,1790,2125,,,
3,6860,1075.3666666666666,1095.6,SB_RT,3680,1243,2198,26,,,
3,6862,1075.4999999999998,1080.1999999999998,EB_THR,1585,1333,3809,1258,,,
3,6866,1076.0666666666666,1087.0666666666666,EB_LT,1839,159,23,831,,,
3,6865,1076.0666666666666,1086.1999999999998,EB_LT,1916,1494,3810,1416,,,
3,6873,1077.7666666666664,1088.7666666666664,EB_LT,1921,1138,2066,29,,,
3,6899,1078.6999999999998,1086.8666666666666,EB_RT,1519,2022,2220,30,,,
3,6903,1079.2333333333331,1084.1999999999998,EB_THR,1593,1331,3816,1257,,,
3,6904,1079.2666666666664,1102.4999999999998,SB_RT,3679,1242,2146,23,,,
3,6905,1079.3333333333333,1090.8,EB_LT,1830,1410,3815,1341,,,
3,6908,1079.5666666666666,1084.8999999999999,EB_THR,1677,1143,2070,20,,,
0,2318,108.33333333333333,116.0,WB_THR,2227,662,2205,27,,,
3,6912,1080.5666666666666,1092.8999999999999,EB_LT,1833,1137,2070,25,,,
3,6914,1080.6666666666665,1085.6333333333332,EB_THR,1598,1247,2198,19,,,
3,6915,1080.6666666666665,1085.4333333333332,EB_THR,1707,1498,3809,1419,,,
3,6917,1081.5666666666666,1089.8333333333333,EB_RT,1516,1234,2190,21,,,
3,6918,1081.6333333333332,1086.4333333333332,EB_THR,1694,1498,3808,1433,,,
3,6919,1081.6666666666665,1086.6999999999998,EB_THR,1597,1235,2137,22,,,
3,6920,1081.7333333333331,1091.8,EB_LT,1921,1236,2229,23,,,
3,6921,1082.1333333333332,1093.8333333333333,EB_LT,1836,1603,1860,2126,,,
3,6881,1082.1999999999998,1131.6999999999998,SB_THR,3784,1245,2135,27,,,
3,6932,1083.4666666666665,1106.4999999999998,SB_RT,3687,1403,3813,1268,,,
3,6933,1083.6333333333332,1088.6999999999998,EB_THR,1599,1490,3814,1352,,,
3,6940,1084.4999999999998,1094.7333333333331,EB_LT,1936,171,26,827,,,
3,6937,1084.8999999999999,1096.1333333333332,EB_LT,1840,1243,2224,28,,,
3,6943,1086.7666666666664,1097.6999999999998,EB_LT,1837,1236,2141,27,,,
3,6944,1086.9999999999998,1092.1,EB_THR,1752,656,2100,21,,,
3,6946,1087.1333333333332,1094.7666666666664,EB_RT,1512,165,33,982,,,
3,6948,1087.3666666666666,1098.3666666666666,EB_LT,1921,1244,2225,29,,,
3,6951,1087.9999999999998,1210.1,WB_LT,2223,2008,2060,21,,,
3,6958,1088.8999999999999,1098.8333333333333,EB_LT,1840,1991,28,997,,,
3,6960,1090.1666666666665,1175.0666666666664,NB_LT,167,937,24,999,,,
3,6962,1091.1999999999998,1101.3,EB_LT,1836,2017,30,898,,,
3,6965,1092.0666666666666,1111.0666666666666,SB_RT,3687,1999,2054,21,,,
3,6966,1093.1999999999998,1104.1333333333332,EB_LT,1928,2010,2135,27,,,
3,6967,1094.6999999999998,1105.2333333333331,EB_LT,1852,940,28,1003,,,
3,6973,1096.2666666666664,1106.1666666666665,EB_LT,1930,2006,2240,28,,,
3,6976,1096.6333333333332,1114.9333333333332,SB_RT,3672,1410,3813,1333,,,
3,6980,1097.7333333333331,1104.6666666666665,EB_RT,1513,844,22,906,,,
3,6984,1099.4666666666665,1207.8999999999999,WB_THR,2421,1989,32,819,,,
0,474,11.633333333333333,22.9,SB_LT,3501,2009,2136,23,,,
0,2364,110.06666666666666,154.06666666666666,SB_RT,3689,1996,2054,25,,,
0,2381,110.46666666666667,117.13333333333334,WB_THR,2336,1592,1858,2125,,,
0,2390,110.73333333333333,135.2,EB_THR,1765,2022,3812,1416,,,
3,6985,1100.8666666666666,1111.1999999999998,EB_LT,1943,1983,26,822,,,
3,6988,1101.6333333333332,1112.2666666666664,EB_LT,1831,636,2212,38,,,
3,6992,1101.7666666666664,1212.0666666666664,WB_LT,2246,1989,2146,19,,,
3,7011,1102.6333333333332,1111.9333333333332,EB_LT,1840,161,29,821,,,
